series,model,horizon_step,n,mae_kw,mean_abs_actual_kw,daylight_n,daylight_mae_kw,rmse_kw,nmae,all_day_mae_kw,nmae_defined
PV,B1,97,334,256.620472754,3138.04414222,334,256.620472754,334.652415532,0.0817772029725,256.620472754,True
PV,B1,98,334,231.178334431,2825.44507934,334,231.178334431,300.123965454,0.0818201479552,231.178334431,True
PV,B1,99,334,209.335890719,2519.69079341,334,209.335890719,277.549695241,0.0830799919045,209.335890719,True
PV,B1,100,334,181.235069162,2223.97716497,334,181.235069162,250.362594,0.0814914253691,181.235069162,True
PV,B1,101,334,157.709276946,1923.76084551,334,157.709276946,222.343492851,0.0819796687901,157.709276946,True
PV,B1,102,334,137.369236527,1628.89109281,314,146.113017516,196.225674269,0.084332977897,137.369236527,True
PV,B1,103,334,117.05455479,1369.49402006,301,129.875613289,174.366074671,0.0854728484213,117.05455479,True
PV,B1,104,334,100.433615269,1132.38003503,309,108.546039482,157.706982116,0.088692499128,100.433615269,True
PV,B1,105,334,86.5450598802,914.44244012,246,117.49847561,139.120851618,0.0946424357436,86.5450598802,True
PV,B1,106,334,66.4281715569,726.848438323,268,82.7809313433,109.455645968,0.0913920537686,66.4281715569,True
PV,B1,107,334,49.7912598802,564.620738024,276,60.2435228261,84.4601739305,0.0881853189709,49.7912598802,True
PV,B1,108,334,38.393488024,422.561901198,182,70.4278846154,67.276673722,0.0908588491181,38.393488024,True
PV,B1,109,334,28.9383386228,301.381842216,236,40.9310101695,55.7869658316,0.0960188523967,28.9383386228,True
PV,B1,110,334,19.1718107784,199.932527545,245,26.1230559184,38.7156841749,0.0958914040345,19.1718107784,True
PV,B1,111,334,9.44034431138,118.397043413,119,26.418592437,20.0281480907,0.0797346288322,9.44034431138,True
PV,B1,112,334,4.57156736527,59.3523805389,203,7.51669458128,10.9287712162,0.0770241618577,4.57156736527,True
PV,B1,113,334,2.00131826347,20.388505988,201,3.31575621891,5.33154141044,0.0981591424427,2.00131826347,True
PV,B1,114,334,0.0572604790419,0.300898203593,20,0.9525,0.260050591002,0.190298507463,0.0572604790419,True
PV,B1,115,334,0.0564916167665,0.250868263473,116,0.157803448276,0.178645060566,0.225184389545,0.0564916167665,True
PV,B1,116,334,0.081477245509,0.656498203593,152,0.175953947368,0.208359468429,0.124108862847,0.081477245509,True
PV,B1,117,334,0,0,0,,0,,0,False
PV,B1,118,334,0.00405329341317,0.0179766467066,86,0.0152430232558,0.0128255872623,0.225475500483,0.00405329341317,True
PV,B1,119,334,0.00584670658683,0.0471050898204,119,0.0160084033613,0.0149591819879,0.124120484838,0.00584670658683,True
PV,B1,120,334,0,0,0,,0,,0,False
PV,B1,121,334,0.000295808383234,0.00125628742515,53,0.00174905660377,0.00095494301802,0.235462345091,0.000295808383234,True
PV,B1,122,334,0.000416167664671,0.00335389221557,87,0.00154252873563,0.00108003104857,0.124084984824,0.000416167664671,True
PV,B1,123,334,0,0,0,,0,,0,False
PV,B1,124,334,1.85628742515e-05,4.46107784431e-05,12,0.000333333333333,0.000126206749869,0.41610738255,1.85628742515e-05,True
PV,B1,125,334,3.17365269461e-05,0.000198502994012,47,0.000176595744681,0.000139931548706,0.15987933635,3.17365269461e-05,True
PV,B1,126,334,0,0,0,,0,,0,False
PV,B1,127,334,0,0,0,,0,,0,False
PV,B1,128,334,0,0,0,,0,,0,False
PV,B1,129,334,0,0,0,,0,,0,False
PV,B1,130,334,0,0,0,,0,,0,False
PV,B1,131,334,0,0,0,,0,,0,False
PV,B1,132,334,0,0,0,,0,,0,False
PV,B1,133,334,0,0,0,,0,,0,False
PV,B1,134,334,0,0,0,,0,,0,False
PV,B1,135,334,0,0,0,,0,,0,False
PV,B1,136,334,0,0,0,,0,,0,False
PV,B1,137,334,0,0,0,,0,,0,False
PV,B1,138,334,0,0,0,,0,,0,False
PV,B1,139,334,0,0,0,,0,,0,False
PV,B1,140,334,0,0,0,,0,,0,False
PV,B1,141,334,0,0,0,,0,,0,False
PV,B1,142,334,0,0,0,,0,,0,False
PV,B1,143,334,0,0,0,,0,,0,False
PV,B1,144,334,0,0,0,,0,,0,False
PV,B2,1,334,0,0,0,,0,,0,False
PV,B2,2,334,0,0,0,,0,,0,False
PV,B2,3,334,0,0,0,,0,,0,False
PV,B2,4,334,0,0,0,,0,,0,False
PV,B2,5,334,0,0,0,,0,,0,False
PV,B2,6,334,0,0,0,,0,,0,False
PV,B2,7,334,0,0,0,,0,,0,False
PV,B2,8,334,0,0,0,,0,,0,False
PV,B2,9,334,0,0,0,,0,,0,False
PV,B2,10,334,0,0,0,,0,,0,False
PV,B2,11,334,0,0,0,,0,,0,False
PV,B2,12,334,0,0,0,,0,,0,False
PV,B2,13,334,0,0,0,,0,,0,False
PV,B2,14,334,0,0,0,,0,,0,False
PV,B2,15,334,0,0,0,,0,,0,False
PV,B2,16,334,0,0,0,,0,,0,False
PV,B2,17,334,0,0,0,,0,,0,False
PV,B2,18,334,0,0,0,,0,,0,False
PV,B2,19,334,8.74251497006e-05,0.000191616766467,45,0.000457777777778,0.000286628136481,0.45625,8.74251497006e-05,True
PV,B2,20,334,8.68263473054e-05,4.34131736527e-05,11,0.00131818181818,0.000341798694125,2,8.68263473054e-05,True
PV,B2,21,334,0,0,0,,0,,0,False
PV,B2,22,334,0.00137604790419,0.00334071856287,86,0.00463023255814,0.00303028624564,0.411901774512,0.00137604790419,True
PV,B2,23,334,0.00153233532934,0.00128622754491,51,0.00712745098039,0.0041810378908,1.19134078212,0.00153233532934,True
PV,B2,24,334,0,0,0,,0,,0,False
PV,B2,25,334,0.0193251497006,0.0469991017964,120,0.04865,0.0419424306047,0.411181255853,0.0193251497006,True
PV,B2,26,334,0.021525748503,0.0183646706587,84,0.0636452380952,0.0581190652755,1.17212820764,0.021525748503,True
PV,B2,27,334,0,0,0,,0,,0,False
PV,B2,28,334,0.26935508982,0.65498502994,153,0.532523529412,0.584190756671,0.411238543643,0.26935508982,True
PV,B2,29,334,0.299998502994,0.256255988024,113,0.661953982301,0.809440590353,1.17069850858,0.299998502994,True
PV,B2,30,334,0.348952095808,0.315269461078,20,4.513125,1.39827303398,1.10683760684,0.348952095808,True
PV,B2,31,334,7.23931407186,20.4116473054,201,11.0226865672,15.8439140616,0.354665841691,7.23931407186,True
PV,B2,32,334,16.4335188623,59.5247745509,201,26.5841074627,31.9385967252,0.276078640974,16.4335188623,True
PV,B2,33,334,27.4883982036,119.085965569,119,74.1044117647,51.825982604,0.230828192661,27.4883982036,True
PV,B2,34,334,42.2454709581,201.252302695,247,55.7505481781,71.1677686571,0.209912981827,42.2454709581,True
PV,B2,35,334,58.3844661677,302.764457186,234,82.5399576923,92.7402989581,0.192837913375,58.3844661677,True
PV,B2,36,334,74.4058383234,424.612387725,182,134.273695055,115.033462665,0.175232377751,74.4058383234,True
PV,B2,37,334,91.2268919162,569.652829042,278,108.315969784,133.997922838,0.160144718441,91.2268919162,True
PV,B2,38,334,113.141221557,735.089382635,265,141.819387925,157.601123035,0.153914917328,113.141221557,True
PV,B2,39,334,141.029640719,922.58241018,246,189.924390244,194.656790025,0.152864003435,141.029640719,True
PV,B2,40,334,166.533361377,1136.0352024,310,178.534835484,226.39411774,0.14659172623,166.533361377,True
PV,B2,41,334,188.295915868,1374.12984431,302,208.054475828,247.915802504,0.137029201897,188.295915868,True
PV,B2,42,334,212.269872754,1636.90879491,314,225.502547771,273.886836087,0.129677275493,212.269872754,True
PV,B2,43,334,228.269748503,1925.34350479,334,228.269748503,298.476347351,0.118560531113,228.269748503,True
PV,B2,44,334,248.433236228,2222.24350359,334,248.433236228,328.139723478,0.111793885695,248.433236228,True
PV,B2,45,334,276.316504491,2520.78884731,334,276.316504491,360.151463734,0.109615093222,276.316504491,True
PV,B2,46,334,299.515801796,2824.5786976,334,299.515801796,383.728192034,0.106039106664,299.515801796,True
PV,B2,47,334,322.841483832,3129.33161377,334,322.841483832,411.987966403,0.103166274361,322.841483832,True
PV,B2,48,334,348.58125,3433.21246257,334,348.58125,442.444291415,0.101532093862,348.58125,True
PV,B2,49,334,353.146417964,3737.1011988,334,353.146417964,450.748752342,0.0944974190362,353.146417964,True
PV,B2,50,334,377.934632635,4034.88488623,334,377.934632635,475.615894872,0.0936667695093,377.934632635,True
PV,B2,51,334,409.991654192,4326.83083832,334,409.991654192,522.484023781,0.0947556466872,409.991654192,True
PV,B2,52,334,419.934140419,4617.74558832,334,419.934140419,536.071033663,0.090939211004,419.934140419,True
PV,B2,53,334,444.915309581,4898.39558114,334,444.915309581,564.805988706,0.0908287830599,444.915309581,True
PV,B2,54,334,497.107185629,5167.71500749,334,497.107185629,620.350956479,0.096194775623,497.107185629,True
PV,B2,55,334,532.420047605,5433.67198024,334,532.420047605,665.081111419,0.0979853126102,532.420047605,True
PV,B2,56,334,545.241979641,5693.20771527,334,545.241979641,687.092165823,0.0957706106837,545.241979641,True
PV,B2,57,334,543.806586826,5938.2822979,334,543.806586826,689.544754205,0.0915764120911,543.806586826,True
PV,B2,58,334,537.96127994,6161.27268263,334,537.96127994,686.29117721,0.0873133373006,537.96127994,True
PV,B2,59,334,543.082838623,6364.74223862,334,543.082838623,689.822950374,0.0853267608116,543.082838623,True
PV,B2,60,334,569.448278443,6556.97806886,334,569.448278443,714.141640477,0.0868461465728,569.448278443,True
PV,B2,61,334,585.084298204,6743.35005928,334,585.084298204,736.673174541,0.0867646337592,585.084298204,True
PV,B2,62,334,587.960779641,6906.27884611,334,587.960779641,746.37633666,0.0851342369375,587.960779641,True
PV,B2,63,334,601.136564371,7052.80542665,334,601.136564371,755.815395189,0.0852336805011,601.136564371,True
PV,B2,64,334,604.178593413,7207.41518533,334,604.178593413,764.712804321,0.0838273608329,604.178593413,True
PV,B2,65,334,605.244978144,7343.91929671,334,605.244978144,769.795923332,0.0824144375354,605.244978144,True
PV,B2,66,334,591.905052395,7448.55123503,334,591.905052395,772.157275292,0.0794657959271,591.905052395,True
PV,B2,67,334,599.820588323,7532.42737695,334,599.820588323,784.150215107,0.0796317784834,599.820588323,True
PV,B2,68,334,615.611836826,7604.24122844,334,615.611836826,795.870562706,0.0809563792537,615.611836826,True
PV,B2,69,334,630.280576347,7665.99835329,334,630.280576347,821.699463189,0.0822176769809,630.280576347,True
PV,B2,70,334,651.935509281,7712.44016467,334,651.935509281,852.130600474,0.0845303814826,651.935509281,True
PV,B2,71,334,669.546952994,7733.51182275,334,669.546952994,869.886385955,0.0865773491189,669.546952994,True
PV,B2,72,334,684.949738024,7741.89431138,334,684.949738024,879.385076185,0.088473145005,684.949738024,True
PV,B2,73,334,690.964689222,7759.6213003,334,690.964689222,881.018896053,0.0890461869827,690.964689222,True
PV,B2,74,334,666.719489222,7751.9055488,334,666.719489222,867.534987758,0.0860071739812,666.719489222,True
PV,B2,75,334,648.131811377,7697.99090569,334,648.131811377,851.510785176,0.0841949307706,648.131811377,True
PV,B2,76,334,663.460526347,7612.25176048,334,663.460526347,856.7719995,0.0871569342716,663.460526347,True
PV,B2,77,334,668.105865569,7533.30977395,334,668.105865569,858.85636776,0.0886868966784,668.105865569,True
PV,B2,78,334,655.748128743,7453.65482784,334,655.748128743,842.188008539,0.0879767233509,655.748128743,True
PV,B2,79,334,628.780936228,7330.5255976,334,628.780936228,798.014239236,0.0857756961429,628.780936228,True
PV,B2,80,334,591.132675749,7186.99553443,334,591.132675749,748.640707929,0.0822503190543,591.132675749,True
PV,B2,81,334,551.859767964,7047.65523952,334,551.859767964,710.160724177,0.0783040244179,551.859767964,True
PV,B2,82,334,542.699012575,6912.76776766,334,542.699012575,702.989841654,0.0785067618087,542.699012575,True
PV,B2,83,334,534.576633533,6749.09307545,334,534.576633533,688.245710595,0.079207180514,534.576633533,True
PV,B2,84,334,513.811414671,6555.23937126,334,513.811414671,667.822345432,0.0783817928791,513.811414671,True
PV,B2,85,334,513.358383234,6359.26407934,334,513.358383234,667.684671373,0.080726067801,513.358383234,True
PV,B2,86,334,513.972414371,6147.57352575,334,513.972414371,658.706779081,0.0836057368356,513.972414371,True
PV,B2,87,334,506.241916168,5913.15022455,334,506.241916168,639.033536337,0.0856128961625,506.241916168,True
PV,B2,88,334,494.00041018,5665.80436437,334,494.00041018,631.454415583,0.087189810733,494.00041018,True
PV,B2,89,334,476.513131138,5412.66612275,334,476.513131138,609.472206454,0.0880366755183,476.513131138,True
PV,B2,90,334,451.422417665,5153.7681512,334,451.422417665,579.587550806,0.0875907499952,451.422417665,True
PV,B2,91,334,429.578327844,4885.33699311,334,429.578327844,549.048869529,0.0879321791823,429.578327844,True
PV,B2,92,334,415.110048204,4612.75365269,334,415.110048204,535.750749323,0.0899918095477,415.110048204,True
PV,B2,93,334,387.728892216,4330.9010479,334,387.728892216,504.152641848,0.08952614893,387.728892216,True
PV,B2,94,334,347.201419162,4030.35627006,334,347.201419162,444.664919123,0.0861465825592,347.201419162,True
PV,B2,95,334,329.477454192,3734.53881886,334,329.477454192,416.910230565,0.0882244020406,329.477454192,True
PV,B2,96,334,316.684468563,3444.39217814,334,316.684468563,408.951914972,0.0919420473001,316.684468563,True
PV,B2,97,334,290.407290719,3138.04414222,334,290.407290719,376.431441607,0.0925440425811,290.407290719,True
PV,B2,98,334,261.112398802,2825.44507934,334,261.112398802,339.90908013,0.0924146077769,261.112398802,True
PV,B2,99,334,245.555052395,2519.69079341,334,245.555052395,316.934623596,0.0974544388689,245.555052395,True
PV,B2,100,334,229.030731737,2223.97716497,334,229.030731737,293.758708848,0.102982501504,229.030731737,True
PV,B2,101,334,209.906852096,1923.76084551,334,209.906852096,266.166088421,0.109112758265,209.906852096,True
PV,B2,102,334,194.3625,1628.89109281,314,206.444426752,242.086998394,0.119321973616,194.3625,True
PV,B2,103,334,174.936602395,1369.49402006,301,193.827675415,222.537286426,0.127738127975,174.936602395,True
PV,B2,104,334,153.094463174,1132.38003503,309,164.643583172,203.263601949,0.135197070275,153.094463174,True
PV,B2,105,334,134.151197605,914.44244012,246,180.60472561,184.895630089,0.146702724763,134.151197605,True
PV,B2,106,334,112.002296108,726.848438323,268,138.96803806,155.621443805,0.154093054621,112.002296108,True
PV,B2,107,334,88.9167568862,564.620738024,276,106.301178986,126.763399689,0.157480501332,88.9167568862,True
PV,B2,108,334,69.8312874251,422.561901198,182,125.883791209,105.823949611,0.165256941592,69.8312874251,True
PV,B2,109,334,54.5504365269,301.381842216,236,76.3840169492,87.8602063998,0.181001072015,54.5504365269,True
PV,B2,110,334,40.707198503,199.932527545,245,54.0946138776,68.7974705292,0.203604681053,40.707198503,True
PV,B2,111,334,28.1876497006,118.397043413,119,76.1029411765,51.3265901614,0.238077310784,28.1876497006,True
PV,B2,112,334,16.9757008982,59.3523805389,203,27.2721729064,31.9193043278,0.286015501721,16.9757008982,True
PV,B2,113,334,6.92915299401,20.388505988,201,10.4732437811,15.1049830201,0.339855848098,6.92915299401,True
PV,B2,114,334,0.307410179641,0.300898203593,20,3.85125,1.25015305949,1.02164179104,0.307410179641,True
PV,B2,115,334,0.293244311377,0.250868263473,116,0.656375,0.781363979719,1.16891753193,0.293244311377,True
PV,B2,116,334,0.263871856287,0.656498203593,152,0.509806578947,0.570827151602,0.401938428534,0.263871856287,True
PV,B2,117,334,0,0,0,,0,,0,False
PV,B2,118,334,0.0210461077844,0.0179766467066,86,0.0632872093023,0.0561019548796,1.17074714367,0.0210461077844,True
PV,B2,119,334,0.0189299401198,0.0471050898204,119,0.0464453781513,0.0409848482299,0.401866129371,0.0189299401198,True
PV,B2,120,334,0,0,0,,0,,0,False
PV,B2,121,334,0.00149760479042,0.00125628742515,53,0.00720377358491,0.00404735442534,1.19208770257,0.00149760479042,True
PV,B2,122,334,0.00134850299401,0.00335389221557,87,0.00444827586207,0.00295160567283,0.40207105874,0.00134850299401,True
PV,B2,123,334,0,0,0,,0,,0,False
PV,B2,124,334,8.92215568862e-05,4.46107784431e-05,12,0.00124166666667,0.000335967634597,2,8.92215568862e-05,True
PV,B2,125,334,8.44311377246e-05,0.000198502994012,47,0.000421276595745,0.000276418497262,0.425339366516,8.44311377246e-05,True
PV,B2,126,334,0,0,0,,0,,0,False
PV,B2,127,334,0,0,0,,0,,0,False
PV,B2,128,334,0,0,0,,0,,0,False
PV,B2,129,334,0,0,0,,0,,0,False
PV,B2,130,334,0,0,0,,0,,0,False
PV,B2,131,334,0,0,0,,0,,0,False
PV,B2,132,334,0,0,0,,0,,0,False
PV,B2,133,334,0,0,0,,0,,0,False
PV,B2,134,334,0,0,0,,0,,0,False
PV,B2,135,334,0,0,0,,0,,0,False
PV,B2,136,334,0,0,0,,0,,0,False
PV,B2,137,334,0,0,0,,0,,0,False
PV,B2,138,334,0,0,0,,0,,0,False
PV,B2,139,334,0,0,0,,0,,0,False
PV,B2,140,334,0,0,0,,0,,0,False
PV,B2,141,334,0,0,0,,0,,0,False
PV,B2,142,334,0,0,0,,0,,0,False
PV,B2,143,334,0,0,0,,0,,0,False
PV,B2,144,334,0,0,0,,0,,0,False
PV,B3,1,334,0,0,0,,0,,0,False
PV,B3,2,334,0,0,0,,0,,0,False
PV,B3,3,334,0,0,0,,0,,0,False
PV,B3,4,334,0,0,0,,0,,0,False
PV,B3,5,334,0,0,0,,0,,0,False
PV,B3,6,334,0,0,0,,0,,0,False
PV,B3,7,334,0,0,0,,0,,0,False
PV,B3,8,334,0,0,0,,0,,0,False
PV,B3,9,334,0,0,0,,0,,0,False
PV,B3,10,334,0,0,0,,0,,0,False
PV,B3,11,334,0,0,0,,0,,0,False
PV,B3,12,334,0,0,0,,0,,0,False
PV,B3,13,334,0,0,0,,0,,0,False
PV,B3,14,334,0,0,0,,0,,0,False
PV,B3,15,334,0,0,0,,0,,0,False
PV,B3,16,334,0,0,0,,0,,0,False
PV,B3,17,334,0,0,0,,0,,0,False
PV,B3,18,334,0,0,0,,0,,0,False
PV,B3,19,334,5.97091531224e-05,0.000191616766467,45,0.00030253968254,0.000194272127538,0.311607142857,5.97091531224e-05,True
PV,B3,20,334,5.91958939264e-05,4.34131736527e-05,11,0.000898701298701,0.000236100857286,1.36354679803,5.91958939264e-05,True
PV,B3,21,334,0,0,0,,0,,0,False
PV,B3,22,334,0.000846449957228,0.00334071856287,86,0.00294568106312,0.00186681727045,0.253373620465,0.000846449957228,True
PV,B3,23,334,0.000924807527801,0.00128622754491,51,0.00475238095238,0.00254685266781,0.719007714818,0.000924807527801,True
PV,B3,24,334,0,0,0,,0,,0,False
PV,B3,25,334,0.0118972626176,0.0469991017964,120,0.0309554761905,0.025808657144,0.253138084833,0.0118972626176,True
PV,B3,26,334,0.012981094953,0.0183646706587,84,0.0423818027211,0.0353826900645,0.706851497324,0.012981094953,True
PV,B3,27,334,0,0,0,,0,,0,False
PV,B3,28,334,0.165833875107,0.65498502994,153,0.338940429505,0.359471613674,0.253187275322,0.165833875107,True
PV,B3,29,334,0.180888708298,0.256255988024,113,0.440581415929,0.492782026762,0.705890659151,0.180888708298,True
PV,B3,30,334,0.203378956373,0.315269461078,20,2.88321428571,0.832567321262,0.645095645095,0.203378956373,True
PV,B3,31,334,4.36445530368,20.4116473054,201,6.83206496091,9.70511025129,0.213821806657,4.36445530368,True
PV,B3,32,334,9.97460085543,59.5247745509,201,16.2746530917,19.6434594004,0.167570577641,9.97460085543,True
PV,B3,33,334,16.6592386655,119.085965569,119,45.49992497,32.1257863753,0.139892543894,16.6592386655,True
PV,B3,34,334,26.0350420873,201.252302695,247,34.6308766339,44.839348013,0.129365188565,26.0350420873,True
PV,B3,35,334,35.9016203593,302.764457186,234,50.9083706349,59.133665277,0.118579375839,35.9016203593,True
PV,B3,36,334,46.9954234389,424.612387725,182,85.3463795134,74.6132001736,0.110678408821,46.9954234389,True
PV,B3,37,334,58.4076569717,569.652829042,278,69.6537779547,88.3606991384,0.102532023004,58.4076569717,True
PV,B3,38,334,72.8001020957,735.089382635,265,91.4275897573,104.92099364,0.0990357143165,72.8001020957,True
PV,B3,39,334,92.6292985458,922.58241018,246,125.183057491,129.798702933,0.100402194453,92.6292985458,True
PV,B3,40,334,110.018741916,1136.0352024,310,118.188327696,150.842750565,0.0968444830618,110.018741916,True
PV,B3,41,334,123.761945381,1374.12984431,302,136.802908656,165.733133831,0.0900656847626,123.761945381,True
PV,B3,42,334,140.060398845,1636.90879491,314,148.867066652,185.67708801,0.0855639601184,140.060398845,True
PV,B3,43,334,154.890472156,1925.34350479,334,154.890472156,203.903715566,0.0804482274307,154.890472156,True
PV,B3,44,334,171.747855731,2222.24350359,334,171.747855731,224.835746576,0.0772857949426,171.747855731,True
PV,B3,45,334,189.104576561,2520.78884731,334,189.104576561,246.820421466,0.0750180153975,189.104576561,True
PV,B3,46,334,203.661972156,2824.5786976,334,203.661972156,264.031056625,0.0721034865583,203.661972156,True
PV,B3,47,334,215.027750256,3129.33161377,334,215.027750256,283.667612431,0.0687136349852,215.027750256,True
PV,B3,48,334,228.412852866,3433.21246257,334,228.412852866,305.050585584,0.066530357604,228.412852866,True
PV,B3,49,334,238.173520145,3737.1011988,334,238.173520145,313.743259267,0.0637321569514,238.173520145,True
PV,B3,50,334,258.040234944,4034.88488623,334,258.040234944,334.519902944,0.0639523164155,258.040234944,True
PV,B3,51,334,289.177737382,4326.83083832,334,289.177737382,369.844464405,0.0668336129116,289.177737382,True
PV,B3,52,334,293.070238708,4617.74558832,334,293.070238708,379.341128385,0.0634660860159,293.070238708,True
PV,B3,53,334,316.960332463,4898.39558114,334,316.960332463,404.043831898,0.064706969295,316.960332463,True
PV,B3,54,334,349.317809025,5167.71500749,334,349.317809025,446.592019025,0.0675961829394,349.317809025,True
PV,B3,55,334,363.566556031,5433.67198024,334,363.566556031,472.189988787,0.0669099197289,363.566556031,True
PV,B3,56,334,371.695465056,5693.20771527,334,371.695465056,486.219507195,0.0652875292182,371.695465056,True
PV,B3,57,334,376.095792344,5938.2822979,334,376.095792344,497.643889182,0.0633341046243,376.095792344,True
PV,B3,58,334,388.863374252,6161.27268263,334,388.863374252,500.86606621,0.0631141314923,388.863374252,True
PV,B3,59,334,391.834454619,6364.74223862,334,391.834454619,508.01666821,0.061563287236,391.834454619,True
PV,B3,60,334,410.462264756,6556.97806886,334,410.462264756,530.830276697,0.0625993041986,410.462264756,True
PV,B3,61,334,420.364007656,6743.35005928,334,420.364007656,542.277723229,0.0623375627783,420.364007656,True
PV,B3,62,334,430.390735629,6906.27884611,334,430.390735629,543.189561832,0.0623187602498,430.390735629,True
PV,B3,63,334,440.559511335,7052.80542665,334,440.559511335,551.414362885,0.062465853612,440.559511335,True
PV,B3,64,334,446.68471296,7207.41518533,334,446.68471296,565.97363604,0.0619757154922,446.68471296,True
PV,B3,65,334,454.647856715,7343.91929671,334,454.647856715,578.354821549,0.0619080682053,454.647856715,True
PV,B3,66,334,455.688948888,7448.55123503,334,455.688948888,584.003178171,0.0611781988885,455.688948888,True
PV,B3,67,334,459.216472412,7532.42737695,334,459.216472412,587.309084425,0.0609652704808,459.216472412,True
PV,B3,68,334,461.318117622,7604.24122844,334,461.318117622,596.076760517,0.060665897328,461.318117622,True
PV,B3,69,334,477.906720488,7665.99835329,334,477.906720488,613.646712939,0.0623410935488,477.906720488,True
PV,B3,70,334,489.95894538,7712.44016467,334,489.95894538,622.369104732,0.063528395024,489.95894538,True
PV,B3,71,334,496.726592429,7733.51182275,334,496.726592429,625.782724523,0.0642304044804,496.726592429,True
PV,B3,72,334,495.076459581,7741.89431138,334,495.076459581,628.537917687,0.0639477161104,495.076459581,True
PV,B3,73,334,502.072728742,7759.6213003,334,502.072728742,629.638293292,0.0647032515263,502.072728742,True
PV,B3,74,334,490.467719247,7751.9055488,334,490.467719247,623.79333039,0.06327060052,490.467719247,True
PV,B3,75,334,478.278801326,7697.99090569,334,478.278801326,616.01542962,0.0621303411742,478.278801326,True
PV,B3,76,334,485.614772327,7612.25176048,334,485.614772327,626.777782111,0.0637938401943,485.614772327,True
PV,B3,77,334,481.877959581,7533.30977395,334,481.877959581,629.001403291,0.0639663008745,481.877959581,True
PV,B3,78,334,473.776363345,7453.65482784,334,473.776363345,607.166916442,0.0635629599555,473.776363345,True
PV,B3,79,334,445.255367622,7330.5255976,334,445.255367622,580.039706777,0.0607398967091,445.255367622,True
PV,B3,80,334,429.930682763,7186.99553443,334,429.930682763,552.580652964,0.0598206414215,429.930682763,True
PV,B3,81,334,404.376325919,7047.65523952,334,404.376325919,523.251222953,0.0573774272685,404.376325919,True
PV,B3,82,334,399.467317879,6912.76776766,334,399.467317879,511.500113624,0.0577868852686,399.467317879,True
PV,B3,83,334,390.83452438,6749.09307545,334,390.83452438,496.423258735,0.0579091916515,390.83452438,True
PV,B3,84,334,366.773994867,6555.23937126,334,366.773994867,474.284469386,0.0559512741023,366.773994867,True
PV,B3,85,334,366.515429513,6359.26407934,334,366.515429513,469.24604475,0.0576348811655,366.515429513,True
PV,B3,86,334,358.552459923,6147.57352575,334,358.552459923,460.769162595,0.0583242247402,358.552459923,True
PV,B3,87,334,352.787024166,5913.15022455,334,352.787024166,446.520571163,0.059661434391,352.787024166,True
PV,B3,88,334,347.718008041,5665.80436437,334,347.718008041,445.705252181,0.0613713403568,347.718008041,True
PV,B3,89,334,336.840091232,5412.66612275,334,336.840091232,433.992321078,0.0622318250548,336.840091232,True
PV,B3,90,334,318.7909645,5153.7681512,334,318.7909645,415.107850426,0.0618558994404,318.7909645,True
PV,B3,91,334,304.578025535,4885.33699311,334,304.578025535,399.779119896,0.0623453460762,304.578025535,True
PV,B3,92,334,295.748720488,4612.75365269,334,295.748720488,386.96356965,0.0641154379261,295.748720488,True
PV,B3,93,334,280.007720274,4330.9010479,334,280.007720274,361.230234009,0.0646534559845,280.007720274,True
PV,B3,94,334,245.568691018,4030.35627006,334,245.568691018,323.249346284,0.0609297725966,245.568691018,True
PV,B3,95,334,228.875056758,3734.53881886,334,228.875056758,301.241713301,0.0612860296435,228.875056758,True
PV,B3,96,334,228.00886976,3444.39217814,334,228.00886976,294.277401484,0.0661971279598,228.00886976,True
PV,B3,97,334,210.372700128,3138.04414222,334,210.372700128,271.940914663,0.0670394330336,210.372700128,True
PV,B3,98,334,190.774905518,2825.44507934,334,190.774905518,248.292894827,0.0675203021685,190.774905518,True
PV,B3,99,334,177.120712147,2519.69079341,334,177.120712147,233.043303033,0.0702946221061,177.120712147,True
PV,B3,100,334,161.47429521,2223.97716497,334,161.47429521,213.184690608,0.0726060940521,161.47429521,True
PV,B3,101,334,145.592870872,1923.76084551,334,145.592870872,190.749733597,0.0756813775539,145.592870872,True
PV,B3,102,334,132.985698246,1628.89109281,314,141.341679936,170.540463548,0.0816418598106,132.985698246,True
PV,B3,103,334,121.588578999,1369.49402006,301,134.793316801,156.656757905,0.0887835778895,121.588578999,True
PV,B3,104,334,106.90796112,1132.38003503,309,115.228426213,142.508014456,0.094409966454,106.90796112,True
PV,B3,105,334,89.1698674081,914.44244012,246,120.496929443,125.966287659,0.097512826938,89.1698674081,True
PV,B3,106,334,72.5466363132,726.848438323,268,90.1720383264,104.756900824,0.0998098537304,72.5466363132,True
PV,B3,107,334,57.2495571429,564.620738024,276,68.7571343685,84.5851673517,0.101394712038,57.2495571429,True
PV,B3,108,334,43.3466638152,422.561901198,182,78.66116562,68.5831474753,0.102580624738,43.3466638152,True
PV,B3,109,334,34.0683006844,301.381842216,236,47.8683118039,57.0285984876,0.113040322648,34.0683006844,True
PV,B3,110,334,25.296530154,199.932527545,245,33.9099826239,44.1573447229,0.126525335645,25.296530154,True
PV,B3,111,334,16.737927716,118.397043413,119,45.7353241296,31.3405749362,0.14137116294,16.737927716,True
PV,B3,112,334,10.0447362703,59.3523805389,203,16.2611278677,19.2840647115,0.169238978776,10.0447362703,True
